,카테고리,lnt,lat
684,와이파이,37.55754,126.84185
685,와이파이,37.55722,126.84011000000001
686,와이파이,37.55679,126.84336
687,와이파이,37.55077,126.83833
688,와이파이,37.54618,126.83665
689,와이파이,37.54514,126.84029
690,와이파이,37.54307,126.84143999999999
691,와이파이,37.54823,126.839615
692,와이파이,37.54823,126.839615
693,와이파이,37.55039,126.84353
694,와이파이,37.55039,126.84353
695,와이파이,37.574515999999996,126.84092
696,와이파이,37.574253000000006,126.84121999999999
697,와이파이,37.548054,126.84191000000001
698,와이파이,37.56738,126.85127
699,와이파이,37.56738,126.85127
700,와이파이,37.569496,126.84475
701,와이파이,37.569386,126.84466
702,와이파이,37.57228,126.838196
703,와이파이,37.572340000000004,126.83856000000002
704,와이파이,37.572936999999996,126.83971000000001
705,와이파이,37.573025,126.839905
706,와이파이,37.57573,126.8366
707,와이파이,37.574490000000004,126.83691
708,와이파이,37.572437,126.837135
709,와이파이,37.571999999999996,126.83961000000001
710,와이파이,37.570473,126.84070600000001
711,와이파이,37.571117,126.84175
712,와이파이,37.571909999999995,126.84192
713,와이파이,37.572646999999996,126.84272
714,와이파이,37.57054,126.843056
715,와이파이,37.570095,126.84714
716,와이파이,37.569790000000005,126.84845
717,와이파이,37.565533,126.84651000000001
718,와이파이,37.566241999999995,126.84503000000001
719,와이파이,37.567223,126.84358
720,와이파이,37.572567,126.83821
721,와이파이,37.568363,126.84295
722,와이파이,37.56718,126.84751999999999
723,와이파이,37.57292,126.83833
724,와이파이,37.57115,126.840034
725,와이파이,37.571613,126.83890500000001
726,와이파이,37.565178,126.84863
727,와이파이,37.569454,126.84459
728,와이파이,37.569454,126.84459
729,와이파이,37.569454,126.84459
730,와이파이,37.571873,126.846924
731,와이파이,37.571873,126.846924
732,와이파이,37.571873,126.846924
733,와이파이,37.571873,126.846924
734,와이파이,37.57313,126.83211499999999
735,와이파이,37.57313,126.83211499999999
736,와이파이,37.563313,126.85257
737,와이파이,37.560577,126.85965
738,와이파이,37.561028,126.86055
739,와이파이,37.561028,126.86055
740,와이파이,37.567253,126.85123999999999
741,와이파이,37.567707,126.852295
742,와이파이,37.568607,126.85188000000001
743,와이파이,37.568207,126.85262
744,와이파이,37.567924,126.85284399999999
745,와이파이,37.569206,126.84888500000001
746,와이파이,37.565807,126.85473
747,와이파이,37.5673,126.85441999999999
748,와이파이,37.563602,126.85202
749,와이파이,37.568836,126.85178
750,와이파이,37.564045,126.85121000000001
751,와이파이,37.561943,126.8536
752,와이파이,37.567326,126.85127
753,와이파이,37.567326,126.85127
754,와이파이,37.560577,126.85965
755,와이파이,37.560577,126.85965
756,와이파이,37.560577,126.85965
757,와이파이,37.560577,126.85965
758,와이파이,37.560577,126.85965
759,와이파이,37.553165,126.84845
760,와이파이,37.553165,126.84845
761,와이파이,37.560615999999996,126.85958000000001
762,와이파이,37.553096999999994,126.83313999999999
763,와이파이,37.553096999999994,126.83313999999999
764,와이파이,37.561142,126.86053500000001
765,와이파이,37.560974,126.86062
766,와이파이,37.563309999999994,126.86138999999999
767,와이파이,37.561104,126.86532
768,와이파이,37.55979,126.8654
769,와이파이,37.560284,126.8658
770,와이파이,37.560959999999994,126.85566000000001
771,와이파이,37.56176,126.85581
772,와이파이,37.5616,126.85998000000001
773,와이파이,37.561209999999996,126.85966499999999
774,와이파이,37.5628,126.85783
775,와이파이,37.561928,126.85927
776,와이파이,37.563572,126.86143
777,와이파이,37.560795,126.86143500000001
778,와이파이,37.55935,126.86408999999999
779,와이파이,37.55966,126.86311
780,와이파이,37.55833,126.86152
781,와이파이,37.56107,126.86045
782,와이파이,37.560596000000004,126.85963000000001
783,와이파이,37.560055,126.86568999999999
784,와이파이,37.56355,126.86216999999999
785,와이파이,37.56355,126.86216999999999
786,와이파이,37.560055,126.86568999999999
787,와이파이,37.560055,126.86568999999999
788,와이파이,37.560055,126.86568999999999
789,와이파이,37.560055,126.86568999999999
790,와이파이,37.560055,126.86568999999999
791,와이파이,37.558803999999995,126.81013999999999
792,와이파이,37.558803999999995,126.81013999999999
793,와이파이,37.553020000000004,126.83313999999999
794,와이파이,37.55316,126.83318
795,와이파이,37.55325,126.81861
796,와이파이,37.552895,126.81863999999999
797,와이파이,37.5525,126.81867
798,와이파이,37.55215,126.81872
799,와이파이,37.553020000000004,126.8189
800,와이파이,37.555214,126.83698000000001
801,와이파이,37.554146,126.83663999999999
802,와이파이,37.552483,126.83617
803,와이파이,37.54929,126.832054
804,와이파이,37.550163,126.83162
805,와이파이,37.55167,126.83086999999999
806,와이파이,37.55268,126.83508
807,와이파이,37.551765,126.83495
808,와이파이,37.55085,126.83501000000001
809,와이파이,37.549285999999995,126.83405
810,와이파이,37.55043,126.83311
811,와이파이,37.551426,126.83406000000001
812,와이파이,37.551353000000006,126.83273999999999
813,와이파이,37.551853,126.83241000000001
814,와이파이,37.55249,126.83205
815,와이파이,37.552242,126.8313
816,와이파이,37.551735,126.83046000000002
817,와이파이,37.552440000000004,126.83001000000002
818,와이파이,37.553307000000004,126.83018500000001
819,와이파이,37.549416,126.8258
820,와이파이,37.548344,126.82592
821,와이파이,37.557334999999995,126.83736999999999
822,와이파이,37.556940000000004,126.8374
823,와이파이,37.55764,126.83745
824,와이파이,37.549934,126.8359
825,와이파이,37.553129999999996,126.83317
826,와이파이,37.553129999999996,126.83317
827,와이파이,37.553129999999996,126.83317
828,와이파이,37.546837,126.82052
829,와이파이,37.546837,126.82052
830,와이파이,37.558803999999995,126.81013999999999
831,와이파이,37.558803999999995,126.81013999999999
832,와이파이,37.558803999999995,126.81013999999999
833,와이파이,37.5704,126.816925
834,와이파이,37.5704,126.816925
835,와이파이,37.558758000000005,126.8102
836,와이파이,37.561127,126.80972
837,와이파이,37.560505,126.80981000000001
838,와이파이,37.559771999999995,126.81008999999999
839,와이파이,37.559096999999994,126.81038999999998
840,와이파이,37.558395000000004,126.81076999999999
841,와이파이,37.557686,126.81135
842,와이파이,37.557014,126.81186000000001
843,와이파이,37.556267,126.812164
844,와이파이,37.55943,126.80978999999999
845,와이파이,37.559925,126.80925
846,와이파이,37.559113,126.80935
847,와이파이,37.558807,126.80812
848,와이파이,37.558514,126.80982
849,와이파이,37.560505,126.810776
850,와이파이,37.560425,126.81219499999999
851,와이파이,37.559525,126.81233999999999
852,와이파이,37.558514,126.81223
853,와이파이,37.559059999999995,126.81343999999999
854,와이파이,37.55843,126.81448
855,와이파이,37.55751,126.81483
856,와이파이,37.554928000000004,126.81371000000001
857,와이파이,37.55506,126.81460600000001
858,와이파이,37.55578,126.81483
859,와이파이,37.556152000000004,126.81698600000001
860,와이파이,37.55469,126.81700000000001
861,와이파이,37.555607,126.818855
862,와이파이,37.555042,126.81821399999998
863,와이파이,37.55486,126.81668
864,와이파이,37.562424,126.811
865,와이파이,37.562424,126.811
866,와이파이,37.536986999999996,126.84555
867,와이파이,37.55442,126.81584
868,와이파이,37.55442,126.81584
869,와이파이,37.5704,126.816925
870,와이파이,37.5704,126.816925
871,와이파이,37.5704,126.816925
872,와이파이,37.5704,126.816925
873,와이파이,37.5667,126.80673
874,와이파이,37.5667,126.80673
875,와이파이,37.564667,126.81667
876,와이파이,37.564663,126.81685
877,와이파이,37.57051,126.81685
878,와이파이,37.57051,126.81685
879,와이파이,37.57051,126.81685
880,와이파이,37.53565,126.8507
881,와이파이,37.562397,126.86358999999999
882,와이파이,37.562053999999996,126.80803
883,와이파이,37.562053999999996,126.80843999999999
884,와이파이,37.562504,126.8092
885,와이파이,37.563072,126.80996999999999
886,와이파이,37.562813,126.810425
887,와이파이,37.562059999999995,126.81013
888,와이파이,37.561954,126.8123
889,와이파이,37.562614,126.81303
890,와이파이,37.5633,126.811874
891,와이파이,37.563763,126.81278999999999
892,와이파이,37.563133,126.81406399999999
893,와이파이,37.563109999999995,126.81518999999999
894,와이파이,37.564163,126.81509399999999
895,와이파이,37.561302000000005,126.81331000000002
896,와이파이,37.561176,126.81437
897,와이파이,37.56265,126.81625
898,와이파이,37.567448,126.81536000000001
899,와이파이,37.564995,126.81178
900,와이파이,37.56453,126.81145500000001
901,와이파이,37.572495,126.81278
902,와이파이,37.573013,126.81358
903,와이파이,37.572379999999995,126.81398999999999
904,와이파이,37.572635999999996,126.815575
905,와이파이,37.569874,126.81271000000001
906,와이파이,37.569084000000004,126.812744
907,와이파이,37.569138,126.81541000000001
908,와이파이,37.56827,126.81531499999998
909,와이파이,37.567265,126.81267
910,와이파이,37.566646999999996,126.81376999999999
911,와이파이,37.56568,126.81336
912,와이파이,37.565895000000005,126.81528
913,와이파이,37.565083,126.81567
914,와이파이,37.564335,126.81218999999999
915,와이파이,37.564246999999995,126.812675
916,와이파이,37.564365,126.813644
917,와이파이,37.568034999999995,126.816216
918,와이파이,37.564834999999995,126.81543
919,와이파이,37.572323,126.81200000000001
920,와이파이,37.571556,126.8124
921,와이파이,37.57115,126.81266000000001
922,와이파이,37.570667,126.81278
923,와이파이,37.572906,126.81518600000001
924,와이파이,37.57157,126.82253
925,와이파이,37.578705,126.81354499999999
926,와이파이,37.578705,126.81354499999999
927,와이파이,37.566742,126.80672
928,와이파이,37.566241999999995,126.81261
929,와이파이,37.568333,126.81289
930,와이파이,37.567223,126.80673
931,와이파이,37.566520000000004,126.80698400000001
932,와이파이,37.57295,126.81098999999999
933,와이파이,37.56788,126.80786
934,와이파이,37.567883,126.80668
935,와이파이,37.56787,126.805626
936,와이파이,37.567017,126.81168999999998
937,와이파이,37.566555,126.8119
938,와이파이,37.572193,126.808945
939,와이파이,37.571682,126.80895
940,와이파이,37.572407,126.8102
941,와이파이,37.57163,126.81008999999999
942,와이파이,37.5708,126.80953000000001
943,와이파이,37.56946,126.80767
944,와이파이,37.568670000000004,126.8105
945,와이파이,37.566845,126.806564
946,와이파이,37.56601,126.807175
947,와이파이,37.56702,126.808975
948,와이파이,37.566696,126.81133
949,와이파이,37.566345,126.810974
950,와이파이,37.565456,126.81067
951,와이파이,37.56536,126.80875
952,와이파이,37.56436,126.8088
953,와이파이,37.56418,126.80685
954,와이파이,37.56413,126.810135
955,와이파이,37.564625,126.80854
956,와이파이,37.564686,126.807556
957,와이파이,37.580677,126.79565
958,와이파이,37.580677,126.79565
959,와이파이,37.580677,126.79565
960,와이파이,37.580677,126.79565
961,와이파이,37.581993,126.813286
962,와이파이,37.581516,126.81289
963,와이파이,37.581665,126.81395
964,와이파이,37.547290000000004,126.873314
965,와이파이,37.547290000000004,126.873314
966,와이파이,37.57867,126.81343000000001
967,와이파이,37.578674,126.8137
968,와이파이,37.578625,126.813965
969,와이파이,37.582863,126.79871999999999
970,와이파이,37.57776,126.8015
971,와이파이,37.573475,126.80511000000001
972,와이파이,37.573814,126.806854
973,와이파이,37.573640000000005,126.80778500000001
974,와이파이,37.574065999999995,126.80991000000002
975,와이파이,37.57391,126.81225
976,와이파이,37.574234000000004,126.81386
977,와이파이,37.5751,126.81381
978,와이파이,37.572662,126.80471000000001
979,와이파이,37.57266,126.80523000000001
980,와이파이,37.57563,126.8109
981,와이파이,37.577095,126.81232
982,와이파이,37.577090000000005,126.81508000000001
983,와이파이,37.57647,126.81653999999999
984,와이파이,37.575886,126.82007
985,와이파이,37.576298,126.81241999999999
986,와이파이,37.576912,126.81267
987,와이파이,37.57783,126.812996
988,와이파이,37.57885,126.80726000000001
989,와이파이,37.57493,126.82036000000001
990,와이파이,37.578796000000004,126.8132
991,와이파이,37.578465,126.81406399999999
992,와이파이,37.579223999999996,126.81065
993,와이파이,37.578644,126.81381999999999
994,와이파이,37.581573,126.8137
995,와이파이,37.581573,126.8137
996,와이파이,37.53228,126.8463
997,와이파이,37.559525,126.85431000000001
998,와이파이,37.53164,126.86375
999,와이파이,37.552628000000006,126.850586
1000,와이파이,37.558933,126.85418999999999
1001,와이파이,37.552574,126.85033999999999
1002,와이파이,37.548965,126.86346999999999
1003,와이파이,37.549805,126.83625
1004,와이파이,37.549240000000005,126.836426
1005,와이파이,37.540813,126.837135
1006,와이파이,37.549397,126.847725
1007,와이파이,37.550274,126.84833
1008,와이파이,37.560024,126.83861
1009,와이파이,37.54023,126.835396
1010,와이파이,37.541126,126.83881000000001
1011,와이파이,37.56684,126.84081
1012,와이파이,37.543144,126.84268999999999
1013,와이파이,37.57853,126.799866
1014,와이파이,37.55755,126.85338999999999
1015,와이파이,37.56902,126.8403
1016,와이파이,37.541996000000005,126.86312
1017,와이파이,37.54718,126.83625
1018,와이파이,37.539783,126.86368999999999
1019,와이파이,37.54255,126.8396
1020,와이파이,37.560196000000005,126.83883999999999
1021,와이파이,37.552982,126.86941499999999
1022,와이파이,37.556324,126.86381000000002
1023,와이파이,37.550259999999994,126.87288000000001
1024,와이파이,37.572662,126.81142
1025,와이파이,37.576878,126.8125
1026,와이파이,37.555122,126.86553
1027,와이파이,37.572765000000004,126.816635
1028,와이파이,37.56284,126.83955
1029,와이파이,37.570023,126.83503
1030,와이파이,37.570023,126.83503
1031,와이파이,37.570023,126.83503
1032,와이파이,37.570023,126.83503
1033,와이파이,37.570023,126.83503
1034,와이파이,37.570023,126.83503
1035,와이파이,37.570023,126.83503
1036,와이파이,37.570023,126.83503
1037,와이파이,37.570023,126.83503
1038,와이파이,37.570023,126.83503
1039,와이파이,37.570023,126.83503
1040,와이파이,37.570023,126.83503
1041,와이파이,37.570023,126.83503
1042,와이파이,37.570023,126.83503
1043,와이파이,37.570023,126.83503
1044,와이파이,37.570023,126.83503
1045,와이파이,37.570023,126.83503
1046,와이파이,37.570023,126.83503
1047,와이파이,37.570023,126.83503
1048,와이파이,37.570023,126.83503
1049,와이파이,37.570023,126.83503
1050,와이파이,37.570023,126.83503
1051,와이파이,37.570023,126.83503
1052,와이파이,37.570023,126.83503
1053,와이파이,37.570023,126.83503
1054,와이파이,37.570023,126.83503
1055,와이파이,37.570023,126.83503
1056,와이파이,37.570023,126.83503
1057,와이파이,37.570023,126.83503
1058,와이파이,37.570023,126.83503
1059,와이파이,37.570023,126.83503
1060,와이파이,37.570023,126.83503
1061,와이파이,37.570023,126.83503
1062,와이파이,37.570023,126.83503
1063,와이파이,37.570023,126.83503
1064,와이파이,37.570570000000004,126.83451000000001
1065,와이파이,37.570570000000004,126.83451000000001
1066,와이파이,37.568382,126.83441
1067,와이파이,37.56716,126.83283999999999
1068,와이파이,37.56527,126.83281000000001
1069,와이파이,37.56527,126.83281000000001
1070,와이파이,37.566383,126.82973500000001
1071,와이파이,37.566383,126.82973500000001
1072,와이파이,37.5715,126.83493999999999
1073,와이파이,37.5715,126.83493999999999
1074,와이파이,37.5715,126.83493999999999
1075,와이파이,37.57672,126.836105
1076,와이파이,37.577103,126.836266
1077,와이파이,37.577694,126.836044
1078,와이파이,37.57802,126.83501399999999
1079,와이파이,37.577446,126.83456000000001
1080,와이파이,37.57698,126.83453
1081,와이파이,37.576656,126.83413999999999
1082,와이파이,37.576209999999996,126.83417
1083,와이파이,37.5757,126.83371000000001
1084,와이파이,37.575367,126.833725
1085,와이파이,37.5748,126.8332
1086,와이파이,37.574265000000004,126.83361000000001
1087,와이파이,37.57393,126.83306999999999
1088,와이파이,37.573190000000004,126.832664
1089,와이파이,37.572829999999996,126.83305
1090,와이파이,37.572727,126.83361000000001
1091,와이파이,37.571915000000004,126.83308999999998
1092,와이파이,37.572247,126.83202
1093,와이파이,37.571407,126.831726
1094,와이파이,37.570766,126.83157
1095,와이파이,37.570263,126.83200000000001
1096,와이파이,37.56984,126.83153
1097,와이파이,37.569336,126.83143600000001
1098,와이파이,37.568634,126.83163
1099,와이파이,37.568397999999995,126.83209
1100,와이파이,37.56771,126.83106000000001
1101,와이파이,37.567173,126.83116000000001
1102,와이파이,37.56745,126.83117
1103,와이파이,37.56759,126.83198
1104,와이파이,37.566853,126.8296
1105,와이파이,37.566563,126.82865
1106,와이파이,37.5661,126.82851399999998
1107,와이파이,37.56512,126.82799999999999
1108,와이파이,37.566241999999995,126.82923000000001
1109,와이파이,37.566845,126.83022
1110,와이파이,37.566612,126.83147
1111,와이파이,37.566124,126.83056
1112,와이파이,37.56603,126.83079
1113,와이파이,37.56605,126.83189399999999
1114,와이파이,37.56505,126.83113999999999
1115,와이파이,37.56498,126.82793400000001
1116,와이파이,37.564533000000004,126.82853
1117,와이파이,37.56434,126.829315
1118,와이파이,37.564457,126.82992
1119,와이파이,37.564209999999996,126.83093999999998
1120,와이파이,37.564434000000006,126.83219
1121,와이파이,37.564236,126.83298
1122,와이파이,37.563976000000004,126.83359499999999
1123,와이파이,37.5648,126.83341000000001
1124,와이파이,37.56501,126.83171999999999
1125,와이파이,37.565,126.83164
1126,와이파이,37.565193,126.83221999999999
1127,와이파이,37.565144000000004,126.83243999999999
1128,와이파이,37.565495,126.833206
1129,와이파이,37.565234999999994,126.83415
1130,와이파이,37.566067,126.83368
1131,와이파이,37.565704,126.83238
1132,와이파이,37.566917,126.83176
1133,와이파이,37.56653,126.832954
1134,와이파이,37.5665,126.833725
1135,와이파이,37.566944,126.83397
1136,와이파이,37.567425,126.83295
1137,와이파이,37.567890000000006,126.83348000000001
1138,와이파이,37.567904999999996,126.83428
1139,와이파이,37.568027,126.83278999999999
1140,와이파이,37.568684000000005,126.83278999999999
1141,와이파이,37.5686,126.83349
1142,와이파이,37.568317,126.83414499999999
1143,와이파이,37.568825,126.83558000000001
1144,와이파이,37.569134000000005,126.8346
1145,와이파이,37.569187,126.8327
1146,와이파이,37.569218,126.83341000000001
1147,와이파이,37.56949,126.834465
1148,와이파이,37.56946,126.83588400000001
1149,와이파이,37.569714000000005,126.83559
1150,와이파이,37.569992,126.83332
1151,와이파이,37.570503,126.83388000000001
1152,와이파이,37.571327000000004,126.8336
1153,와이파이,37.57125,126.83502
1154,와이파이,37.57107,126.83596999999999
1155,와이파이,37.5717,126.83366000000001
1156,와이파이,37.57197,126.833046
1157,와이파이,37.570023,126.83503
1158,와이파이,37.570023,126.83503
1159,와이파이,37.570023,126.83503
1160,와이파이,37.570023,126.83503
1161,와이파이,37.570023,126.83503
1162,와이파이,37.570023,126.83503
1163,와이파이,37.570023,126.83503
1164,와이파이,37.570023,126.83503
1165,와이파이,37.570023,126.83503
1166,와이파이,37.570023,126.83503
1167,와이파이,37.570023,126.83503
1168,와이파이,37.570023,126.83503
1169,와이파이,37.569275,126.83493999999999
1170,와이파이,37.569275,126.83493999999999
1171,와이파이,37.569275,126.83493999999999
1172,와이파이,37.569275,126.83493999999999
1173,와이파이,37.575953999999996,126.83559
1174,와이파이,37.575165000000005,126.83525
1175,와이파이,37.57447,126.834854
1176,와이파이,37.573483,126.834274
1177,와이파이,37.573153999999995,126.83435
1178,와이파이,37.570023,126.83503
1179,와이파이,37.570023,126.83503
1180,와이파이,37.570023,126.83503
1181,와이파이,37.570023,126.83503
1182,와이파이,37.570023,126.83503
1183,와이파이,37.5865,126.81714
1184,와이파이,37.5865,126.81714
1185,와이파이,37.532672999999996,126.84633999999998
1186,와이파이,37.529686,126.848045
1187,와이파이,37.572014,126.81213999999999
1188,와이파이,37.572014,126.81213999999999
1189,와이파이,37.571087,126.8127
1190,와이파이,37.582256,126.814095
1191,와이파이,37.534909999999996,126.83928999999999
1192,와이파이,37.535282,126.84024
1193,와이파이,37.57322,126.84459
1194,와이파이,37.54893,126.83008999999998
1195,와이파이,37.563744,126.8416
1196,와이파이,37.564377,126.811066
1197,와이파이,37.550667,126.85191999999999
1198,와이파이,37.569412,126.80871
1199,와이파이,37.54831,126.84403
1200,와이파이,37.57778,126.8132
1201,와이파이,37.571804,126.8443
1202,와이파이,37.55749,126.843185
1203,와이파이,37.55749,126.843185
1204,와이파이,37.55749,126.843185
1205,와이파이,37.55749,126.843185
1206,와이파이,37.55749,126.843185
1207,와이파이,37.55749,126.843185
1208,와이파이,37.55749,126.843185
1209,와이파이,37.553047,126.86663999999999
1210,와이파이,37.553047,126.86663999999999
1211,와이파이,37.544647,126.83511000000001
1212,와이파이,37.544647,126.83511000000001
1213,와이파이,37.544647,126.83511000000001
1214,와이파이,37.544647,126.83511000000001
1215,와이파이,37.544647,126.83511000000001
1216,와이파이,37.57867,126.81381999999999
1217,와이파이,37.57867,126.81381999999999
1218,와이파이,37.57867,126.81381999999999
1219,와이파이,37.53788,126.83849
1220,와이파이,37.540962,126.8481
1221,와이파이,37.540962,126.8481
1222,와이파이,37.540962,126.8481
1223,와이파이,37.535683,126.83718
1224,와이파이,37.535683,126.83718
1225,와이파이,37.535683,126.83718
1226,와이파이,37.535441999999996,126.8411
1227,와이파이,37.535441999999996,126.8411
1228,와이파이,37.535441999999996,126.8411
1229,와이파이,37.541462,126.8512
1230,와이파이,37.541462,126.8512
1231,와이파이,37.541462,126.8512
1232,와이파이,37.541462,126.8512
1233,와이파이,37.564834999999995,126.84255
1234,와이파이,37.564834999999995,126.84255
1235,와이파이,37.564834999999995,126.84255
1236,와이파이,37.564834999999995,126.84255
1237,와이파이,37.564834999999995,126.84255
1238,와이파이,37.564834999999995,126.84255
1239,와이파이,37.564834999999995,126.84255
1240,와이파이,37.564834999999995,126.84255
1241,와이파이,37.563559999999995,126.85473
1242,와이파이,37.563559999999995,126.85473
1243,와이파이,37.563559999999995,126.85473
1244,와이파이,37.563559999999995,126.85473
1245,와이파이,37.563559999999995,126.85473
1246,와이파이,37.563559999999995,126.85473
1247,와이파이,37.563559999999995,126.85473
1248,와이파이,37.563559999999995,126.85473
1249,와이파이,37.561737,126.86151000000001
1250,와이파이,37.561737,126.86151000000001
1251,와이파이,37.561737,126.86151000000001
1252,와이파이,37.561737,126.86151000000001
1253,와이파이,37.561737,126.86151000000001
1254,와이파이,37.57833,126.81107
1255,와이파이,37.57833,126.81107
1256,와이파이,37.57833,126.81107
1257,와이파이,37.57833,126.81107
1258,와이파이,37.57833,126.81107
1259,와이파이,37.57833,126.81107
1260,와이파이,37.57833,126.81107
1261,와이파이,37.570374,126.80308000000001
1262,와이파이,37.570374,126.80308000000001
1263,와이파이,37.570374,126.80308000000001
1264,와이파이,37.570374,126.80308000000001
1265,와이파이,37.570374,126.80308000000001
1266,와이파이,37.570374,126.80308000000001
1267,와이파이,37.570374,126.80308000000001
1268,와이파이,37.570374,126.80308000000001
1269,와이파이,37.570374,126.80308000000001
1270,와이파이,37.570374,126.80308000000001
1271,와이파이,37.570374,126.80308000000001
1272,와이파이,37.549427,126.85155
1273,와이파이,37.549267,126.85146
1274,와이파이,37.567318,126.85171000000001
1275,와이파이,37.567318,126.85171000000001
1276,와이파이,37.567318,126.85171000000001
1277,와이파이,37.567318,126.85171000000001
1278,와이파이,37.567318,126.85171000000001
1279,와이파이,37.567318,126.85171000000001
1280,와이파이,37.567318,126.85171000000001
1281,와이파이,37.567318,126.85171000000001
1282,와이파이,37.567318,126.85171000000001
1283,와이파이,37.567318,126.85171000000001
1284,와이파이,37.567318,126.85171000000001
1285,와이파이,37.584183,126.81185
1286,와이파이,37.584183,126.81185
1287,와이파이,37.584183,126.81185
1288,와이파이,37.584183,126.81185
1289,와이파이,37.584183,126.81185
1290,와이파이,37.584183,126.81185
1291,와이파이,37.584183,126.81185
1292,와이파이,37.584183,126.81185
1293,와이파이,37.584183,126.81185
1294,와이파이,37.584183,126.81185
1295,와이파이,37.584183,126.81185
1296,와이파이,37.54416,126.84193
1297,와이파이,37.5433,126.84148
1298,와이파이,37.55628,126.81126
1299,와이파이,37.559174,126.84151499999999
1300,와이파이,37.586285,126.81168999999998
1301,와이파이,37.586285,126.81168999999998
1302,와이파이,37.55335,126.84916000000001
1303,와이파이,37.55335,126.84916000000001
1304,와이파이,37.5865,126.81714
1305,와이파이,37.564953,126.852
1306,와이파이,37.564953,126.852
1307,와이파이,37.564953,126.852
1308,와이파이,37.564953,126.852
1309,와이파이,37.530840000000005,126.85293999999999
1310,와이파이,37.530840000000005,126.85293999999999
1311,와이파이,37.574528,126.81306000000001
1312,와이파이,37.550715999999994,126.86838999999999
1313,와이파이,37.558871999999994,126.844025
1314,와이파이,37.537205,126.83985
1315,와이파이,37.548107,126.85253
1316,와이파이,37.548107,126.85253
1317,와이파이,37.548107,126.85253
1318,와이파이,37.548107,126.85253
1319,와이파이,37.584247999999995,126.811325
1320,와이파이,37.545821999999994,126.84956000000001
1321,와이파이,37.552452,126.862305
1322,와이파이,37.552452,126.862305
1323,와이파이,37.552452,126.862305
1324,와이파이,37.552452,126.862305
1325,와이파이,37.551517,126.85298
1326,와이파이,37.55923,126.84572
1327,와이파이,37.54156,126.85132
1328,와이파이,37.570656,126.81227
1329,와이파이,37.570656,126.81227
1330,와이파이,37.57305,126.81846999999999
1331,와이파이,37.57305,126.81846999999999
1332,와이파이,37.552444,126.82659
1333,와이파이,37.552444,126.82659
1334,와이파이,37.561462,126.84351000000001
1335,와이파이,37.558426000000004,126.84278
1336,와이파이,37.558426000000004,126.84278
1337,와이파이,37.55237,126.85265
1338,와이파이,37.55278,126.83058999999999
1339,와이파이,37.55278,126.83058999999999
1340,와이파이,37.560314,126.808945
1341,와이파이,37.560314,126.808945
1342,와이파이,37.560314,126.808945
1343,와이파이,37.560314,126.808945
1344,와이파이,37.52897,126.84891
1345,와이파이,37.566340000000004,126.842476
1346,와이파이,37.566340000000004,126.842476
1347,와이파이,37.566340000000004,126.842476
1348,와이파이,37.566340000000004,126.842476
1349,와이파이,37.566340000000004,126.842476
1350,와이파이,37.542007,126.84923
1351,와이파이,37.542007,126.84923
1352,와이파이,37.551505999999996,126.85358400000001
1353,와이파이,37.551505999999996,126.85358400000001
1354,와이파이,37.564040000000006,126.81371999999999
